Instance,Job,Operation,Machine,Start,End
tai100_20.txt - Instance 7,38,0,3,78,79
tai100_20.txt - Instance 7,45,0,12,0,5
tai100_20.txt - Instance 7,60,0,0,0,6
tai100_20.txt - Instance 7,25,0,8,0,28
tai100_20.txt - Instance 7,58,0,4,79,127
tai100_20.txt - Instance 7,66,0,10,37,88
tai100_20.txt - Instance 7,5,1,7,135,192
tai100_20.txt - Instance 7,22,0,4,127,184
tai100_20.txt - Instance 7,50,0,10,88,146
tai100_20.txt - Instance 7,54,0,0,6,70
tai100_20.txt - Instance 7,9,0,13,30,96
tai100_20.txt - Instance 7,83,0,17,30,99
tai100_20.txt - Instance 7,76,0,13,96,168
tai100_20.txt - Instance 7,8,0,3,79,152
tai100_20.txt - Instance 7,46,0,6,194,268
tai100_20.txt - Instance 7,25,1,13,168,247
tai100_20.txt - Instance 7,92,0,19,0,37
tai100_20.txt - Instance 7,24,0,8,28,30
tai100_20.txt - Instance 7,89,1,7,192,195
tai100_20.txt - Instance 7,74,0,11,0,4
tai100_20.txt - Instance 7,16,0,11,4,18
tai100_20.txt - Instance 7,37,0,4,184,224
tai100_20.txt - Instance 7,33,0,18,72,122
tai100_20.txt - Instance 7,53,1,2,110,162
tai100_20.txt - Instance 7,32,1,13,247,300
tai100_20.txt - Instance 7,6,0,3,152,219
tai100_20.txt - Instance 7,15,0,4,224,295
tai100_20.txt - Instance 7,71,0,11,18,35
tai100_20.txt - Instance 7,36,1,5,30,47
tai100_20.txt - Instance 7,35,0,11,35,81
tai100_20.txt - Instance 7,98,0,14,41,105
tai100_20.txt - Instance 7,6,1,16,219,221
tai100_20.txt - Instance 7,5,2,17,192,262
tai100_20.txt - Instance 7,32,2,14,300,334
tai100_20.txt - Instance 7,91,0,17,262,282
tai100_20.txt - Instance 7,81,0,11,81,126
tai100_20.txt - Instance 7,91,1,15,282,322
tai100_20.txt - Instance 7,20,0,18,122,201
tai100_20.txt - Instance 7,5,3,5,262,296
tai100_20.txt - Instance 7,95,0,9,0,70
tai100_20.txt - Instance 7,60,1,5,296,363
tai100_20.txt - Instance 7,33,1,7,195,198
tai100_20.txt - Instance 7,34,0,19,37,96
tai100_20.txt - Instance 7,17,0,17,282,354
tai100_20.txt - Instance 7,37,1,8,224,237
tai100_20.txt - Instance 7,72,0,8,237,311
tai100_20.txt - Instance 7,12,0,7,198,232
tai100_20.txt - Instance 7,63,0,1,26,75
tai100_20.txt - Instance 7,44,0,17,354,407
tai100_20.txt - Instance 7,63,1,13,300,350
tai100_20.txt - Instance 7,5,4,16,296,324
tai100_20.txt - Instance 7,24,1,16,324,400
tai100_20.txt - Instance 7,49,0,16,400,447
tai100_20.txt - Instance 7,70,0,19,96,148
tai100_20.txt - Instance 7,51,1,10,146,161
tai100_20.txt - Instance 7,82,0,10,161,184
tai100_20.txt - Instance 7,85,0,10,184,197
tai100_20.txt - Instance 7,90,0,10,197,210
tai100_20.txt - Instance 7,8,1,4,295,368
tai100_20.txt - Instance 7,16,1,4,368,414
tai100_20.txt - Instance 7,89,2,4,414,489
tai100_20.txt - Instance 7,38,1,8,311,351
tai100_20.txt - Instance 7,75,0,11,126,143
tai100_20.txt - Instance 7,3,0,1,75,95
tai100_20.txt - Instance 7,4,1,12,56,108
tai100_20.txt - Instance 7,23,0,12,108,139
tai100_20.txt - Instance 7,54,1,12,139,176
tai100_20.txt - Instance 7,46,1,2,268,276
tai100_20.txt - Instance 7,18,0,14,334,345
tai100_20.txt - Instance 7,52,0,14,345,360
tai100_20.txt - Instance 7,18,1,15,345,365
tai100_20.txt - Instance 7,79,0,15,365,384
tai100_20.txt - Instance 7,50,1,7,232,234
tai100_20.txt - Instance 7,51,2,7,234,251
tai100_20.txt - Instance 7,68,0,17,407,420
tai100_20.txt - Instance 7,30,0,18,201,234
tai100_20.txt - Instance 7,66,1,13,350,398
tai100_20.txt - Instance 7,25,2,9,247,287
tai100_20.txt - Instance 7,69,0,9,287,304
tai100_20.txt - Instance 7,49,1,18,447,453
tai100_20.txt - Instance 7,6,2,19,221,290
tai100_20.txt - Instance 7,47,0,0,70,114
tai100_20.txt - Instance 7,16,2,10,414,424
tai100_20.txt - Instance 7,1,1,18,453,515
tai100_20.txt - Instance 7,97,0,12,176,246
tai100_20.txt - Instance 7,91,2,16,447,475
tai100_20.txt - Instance 7,96,0,15,384,390
tai100_20.txt - Instance 7,63,2,19,350,410
tai100_20.txt - Instance 7,42,1,8,351,393
tai100_20.txt - Instance 7,99,0,7,251,294
tai100_20.txt - Instance 7,29,1,5,363,367
tai100_20.txt - Instance 7,84,0,4,489,543
tai100_20.txt - Instance 7,0,1,10,424,456
tai100_20.txt - Instance 7,80,0,5,367,402
tai100_20.txt - Instance 7,7,0,12,246,265
tai100_20.txt - Instance 7,3,1,18,515,537
tai100_20.txt - Instance 7,95,1,5,402,430
tai100_20.txt - Instance 7,14,0,18,537,544
tai100_20.txt - Instance 7,63,3,2,410,473
tai100_20.txt - Instance 7,0,2,16,475,490
tai100_20.txt - Instance 7,39,1,8,393,397
tai100_20.txt - Instance 7,88,0,6,268,302
tai100_20.txt - Instance 7,23,1,8,397,453
tai100_20.txt - Instance 7,58,1,1,127,143
tai100_20.txt - Instance 7,44,1,18,544,590
tai100_20.txt - Instance 7,65,0,0,114,116
tai100_20.txt - Instance 7,51,3,4,543,552
tai100_20.txt - Instance 7,40,0,0,116,126
tai100_20.txt - Instance 7,77,0,7,294,347
tai100_20.txt - Instance 7,87,0,15,390,406
tai100_20.txt - Instance 7,86,0,0,126,177
tai100_20.txt - Instance 7,43,0,2,473,493
tai100_20.txt - Instance 7,2,1,2,493,521
tai100_20.txt - Instance 7,76,1,4,552,570
tai100_20.txt - Instance 7,64,0,2,521,568
tai100_20.txt - Instance 7,28,0,19,410,455
tai100_20.txt - Instance 7,19,0,5,430,510
tai100_20.txt - Instance 7,10,0,19,455,546
tai100_20.txt - Instance 7,72,1,0,311,391
tai100_20.txt - Instance 7,6,3,6,302,389
tai100_20.txt - Instance 7,99,1,18,590,676
tai100_20.txt - Instance 7,97,1,0,391,490
tai100_20.txt - Instance 7,57,0,4,570,665
tai100_20.txt - Instance 7,72,2,12,391,484
tai100_20.txt - Instance 7,11,0,2,568,667
tai100_20.txt - Instance 7,76,2,18,676,767
tai100_20.txt - Instance 7,97,2,10,490,589
tai100_20.txt - Instance 7,78,0,8,453,552
tai100_20.txt - Instance 7,69,1,0,490,588
tai100_20.txt - Instance 7,88,1,5,510,600
tai100_20.txt - Instance 7,73,0,19,546,644
tai100_20.txt - Instance 7,90,1,9,304,391
tai100_20.txt - Instance 7,35,1,4,665,760
tai100_20.txt - Instance 7,61,0,8,552,635
tai100_20.txt - Instance 7,71,1,13,398,488
tai100_20.txt - Instance 7,45,1,9,391,473
tai100_20.txt - Instance 7,24,2,17,420,514
tai100_20.txt - Instance 7,70,1,15,406,496
tai100_20.txt - Instance 7,62,1,2,667,759
tai100_20.txt - Instance 7,83,1,5,600,686
tai100_20.txt - Instance 7,56,0,4,760,851
tai100_20.txt - Instance 7,27,1,4,851,943
tai100_20.txt - Instance 7,26,0,2,759,848
tai100_20.txt - Instance 7,10,1,4,943,1028
tai100_20.txt - Instance 7,21,0,10,589,677
tai100_20.txt - Instance 7,94,1,7,347,429
tai100_20.txt - Instance 7,93,0,7,429,517
tai100_20.txt - Instance 7,95,2,18,767,864
tai100_20.txt - Instance 7,23,2,3,453,550
tai100_20.txt - Instance 7,48,0,3,550,636
tai100_20.txt - Instance 7,51,4,19,644,735
tai100_20.txt - Instance 7,93,1,8,635,732
tai100_20.txt - Instance 7,98,1,15,496,584
tai100_20.txt - Instance 7,72,3,10,677,768
tai100_20.txt - Instance 7,41,1,2,848,944
tai100_20.txt - Instance 7,36,2,11,143,237
tai100_20.txt - Instance 7,59,0,13,488,587
tai100_20.txt - Instance 7,11,1,10,768,850
tai100_20.txt - Instance 7,88,2,15,600,686
tai100_20.txt - Instance 7,31,0,8,732,820
tai100_20.txt - Instance 7,7,1,19,735,833
tai100_20.txt - Instance 7,13,0,11,237,330
tai100_20.txt - Instance 7,55,0,9,473,554
tai100_20.txt - Instance 7,48,1,17,636,681
tai100_20.txt - Instance 7,74,1,16,490,537
tai100_20.txt - Instance 7,54,2,15,686,688
tai100_20.txt - Instance 7,75,1,3,636,655
tai100_20.txt - Instance 7,9,1,18,864,935
tai100_20.txt - Instance 7,5,5,15,688,716
tai100_20.txt - Instance 7,29,2,13,587,617
tai100_20.txt - Instance 7,67,1,10,850,904
tai100_20.txt - Instance 7,67,2,17,904,921
tai100_20.txt - Instance 7,81,1,9,554,615
tai100_20.txt - Instance 7,30,1,1,234,292
tai100_20.txt - Instance 7,47,1,10,904,908
tai100_20.txt - Instance 7,14,1,7,544,606
tai100_20.txt - Instance 7,76,3,11,767,836
tai100_20.txt - Instance 7,87,1,12,484,493
tai100_20.txt - Instance 7,3,2,12,537,613
tai100_20.txt - Instance 7,35,2,7,760,796
tai100_20.txt - Instance 7,15,1,1,295,339
tai100_20.txt - Instance 7,77,1,13,617,680
tai100_20.txt - Instance 7,1,2,9,615,679
tai100_20.txt - Instance 7,17,1,3,655,726
tai100_20.txt - Instance 7,82,1,3,726,799
tai100_20.txt - Instance 7,80,1,7,796,872
tai100_20.txt - Instance 7,52,1,8,820,823
tai100_20.txt - Instance 7,20,1,1,339,343
tai100_20.txt - Instance 7,68,1,6,420,424
tai100_20.txt - Instance 7,0,3,19,833,848
tai100_20.txt - Instance 7,44,2,6,590,602
tai100_20.txt - Instance 7,79,1,3,799,815
tai100_20.txt - Instance 7,42,2,7,872,889
tai100_20.txt - Instance 7,46,2,13,680,700
tai100_20.txt - Instance 7,30,2,8,823,845
tai100_20.txt - Instance 7,69,2,6,602,624
tai100_20.txt - Instance 7,68,2,12,613,636
tai100_20.txt - Instance 7,82,2,4,1028,1054
tai100_20.txt - Instance 7,90,2,5,686,712
tai100_20.txt - Instance 7,29,3,12,636,669
tai100_20.txt - Instance 7,26,1,1,848,884
tai100_20.txt - Instance 7,22,1,14,360,399
tai100_20.txt - Instance 7,38,2,6,624,683
tai100_20.txt - Instance 7,72,4,9,768,828
tai100_20.txt - Instance 7,34,1,4,1054,1120
tai100_20.txt - Instance 7,50,2,13,700,777
tai100_20.txt - Instance 7,65,1,15,716,794
tai100_20.txt - Instance 7,92,1,11,836,915
tai100_20.txt - Instance 7,37,2,18,935,941
tai100_20.txt - Instance 7,55,1,13,777,786
tai100_20.txt - Instance 7,53,2,8,845,864
tai100_20.txt - Instance 7,8,2,13,786,810
tai100_20.txt - Instance 7,39,2,12,669,702
tai100_20.txt - Instance 7,59,1,0,588,621
tai100_20.txt - Instance 7,60,2,14,399,441
tai100_20.txt - Instance 7,3,3,6,683,726
tai100_20.txt - Instance 7,57,1,13,810,853
tai100_20.txt - Instance 7,31,1,12,820,872
tai100_20.txt - Instance 7,81,2,6,726,780
tai100_20.txt - Instance 7,6,4,10,908,964
tai100_20.txt - Instance 7,58,2,3,815,871
tai100_20.txt - Instance 7,33,2,5,712,773
tai100_20.txt - Instance 7,79,2,8,864,933
tai100_20.txt - Instance 7,75,2,14,655,726
tai100_20.txt - Instance 7,0,4,7,889,961
tai100_20.txt - Instance 7,4,2,8,933,1006
tai100_20.txt - Instance 7,55,2,15,794,798
tai100_20.txt - Instance 7,7,2,5,833,898
tai100_20.txt - Instance 7,32,3,2,944,1005
tai100_20.txt - Instance 7,63,4,18,941,992
tai100_20.txt - Instance 7,99,2,0,676,691
tai100_20.txt - Instance 7,65,2,3,871,949
tai100_20.txt - Instance 7,37,3,13,941,984
tai100_20.txt - Instance 7,89,3,17,921,953
tai100_20.txt - Instance 7,85,1,13,984,991
tai100_20.txt - Instance 7,51,5,3,949,989
tai100_20.txt - Instance 7,41,2,4,1120,1190
tai100_20.txt - Instance 7,62,2,0,759,797
tai100_20.txt - Instance 7,44,3,7,961,982
tai100_20.txt - Instance 7,12,1,17,953,980
tai100_20.txt - Instance 7,86,1,4,1190,1239
tai100_20.txt - Instance 7,14,2,11,915,917
tai100_20.txt - Instance 7,83,2,11,917,960
tai100_20.txt - Instance 7,54,3,1,884,893
tai100_20.txt - Instance 7,34,2,7,1120,1146
tai100_20.txt - Instance 7,96,1,8,1006,1014
tai100_20.txt - Instance 7,14,3,3,989,1017
tai100_20.txt - Instance 7,32,4,10,1005,1028
tai100_20.txt - Instance 7,49,2,10,1028,1047
tai100_20.txt - Instance 7,7,3,4,1239,1295
tai100_20.txt - Instance 7,91,3,4,1295,1353
tai100_20.txt - Instance 7,94,2,4,1353,1411
tai100_20.txt - Instance 7,8,3,8,1014,1040
tai100_20.txt - Instance 7,45,2,8,1040,1072
tai100_20.txt - Instance 7,81,3,8,1072,1144
tai100_20.txt - Instance 7,98,2,8,1144,1189
tai100_20.txt - Instance 7,12,2,11,980,1055
tai100_20.txt - Instance 7,61,1,11,1055,1070
tai100_20.txt - Instance 7,97,3,11,1070,1095
tai100_20.txt - Instance 7,90,3,1,893,966
tai100_20.txt - Instance 7,18,2,12,872,884
tai100_20.txt - Instance 7,24,3,12,884,946
tai100_20.txt - Instance 7,43,1,12,946,1016
tai100_20.txt - Instance 7,21,1,2,1005,1044
tai100_20.txt - Instance 7,35,3,2,1044,1070
tai100_20.txt - Instance 7,9,2,19,935,1004
tai100_20.txt - Instance 7,83,3,2,1070,1081
tai100_20.txt - Instance 7,90,4,14,966,1003
tai100_20.txt - Instance 7,99,3,14,1003,1004
tai100_20.txt - Instance 7,25,3,0,797,841
tai100_20.txt - Instance 7,64,1,0,841,917
tai100_20.txt - Instance 7,74,2,7,1146,1217
tai100_20.txt - Instance 7,16,3,5,898,950
tai100_20.txt - Instance 7,51,6,5,989,1007
tai100_20.txt - Instance 7,63,5,5,1007,1069
tai100_20.txt - Instance 7,84,1,5,1069,1131
tai100_20.txt - Instance 7,6,5,17,980,1002
tai100_20.txt - Instance 7,9,3,17,1004,1081
tai100_20.txt - Instance 7,31,2,17,1081,1099
tai100_20.txt - Instance 7,34,3,17,1146,1154
tai100_20.txt - Instance 7,45,3,17,1154,1182
tai100_20.txt - Instance 7,15,2,6,780,846
tai100_20.txt - Instance 7,66,2,6,846,906
tai100_20.txt - Instance 7,78,1,11,1095,1103
tai100_20.txt - Instance 7,16,4,14,1004,1011
tai100_20.txt - Instance 7,7,4,8,1295,1316
tai100_20.txt - Instance 7,40,1,17,1182,1191
tai100_20.txt - Instance 7,20,2,14,1011,1019
tai100_20.txt - Instance 7,42,3,5,1131,1186
tai100_20.txt - Instance 7,19,1,2,1081,1152
tai100_20.txt - Instance 7,10,2,17,1191,1207
tai100_20.txt - Instance 7,30,3,5,1186,1208
tai100_20.txt - Instance 7,4,3,10,1047,1067
tai100_20.txt - Instance 7,58,3,15,871,880
tai100_20.txt - Instance 7,46,3,7,1217,1280
tai100_20.txt - Instance 7,56,1,1,966,992
tai100_20.txt - Instance 7,80,2,11,1103,1122
tai100_20.txt - Instance 7,77,2,4,1411,1446
tai100_20.txt - Instance 7,43,2,16,1016,1036
tai100_20.txt - Instance 7,27,2,18,992,1040
tai100_20.txt - Instance 7,2,2,11,1122,1124
tai100_20.txt - Instance 7,13,1,1,992,1040
tai100_20.txt - Instance 7,76,4,15,880,893
tai100_20.txt - Instance 7,48,2,15,893,906
tai100_20.txt - Instance 7,58,4,6,906,972
tai100_20.txt - Instance 7,65,3,11,1124,1163
tai100_20.txt - Instance 7,61,2,6,1070,1088
tai100_20.txt - Instance 7,28,1,16,1036,1113
tai100_20.txt - Instance 7,70,2,12,1016,1053
tai100_20.txt - Instance 7,88,3,2,1152,1197
tai100_20.txt - Instance 7,12,3,4,1446,1520
tai100_20.txt - Instance 7,74,3,14,1217,1249
tai100_20.txt - Instance 7,73,1,8,1316,1348
tai100_20.txt - Instance 7,34,4,14,1249,1290
tai100_20.txt - Instance 7,85,2,5,1208,1227
tai100_20.txt - Instance 7,81,4,18,1144,1179
tai100_20.txt - Instance 7,82,3,15,1054,1058
tai100_20.txt - Instance 7,40,2,18,1191,1210
tai100_20.txt - Instance 7,87,2,19,1004,1034
tai100_20.txt - Instance 7,52,2,5,1227,1278
tai100_20.txt - Instance 7,39,3,3,1017,1097
tai100_20.txt - Instance 7,38,3,11,1163,1246
tai100_20.txt - Instance 7,17,2,1,1040,1124
tai100_20.txt - Instance 7,79,3,11,1246,1342
tai100_20.txt - Instance 7,69,3,14,1290,1376
tai100_20.txt - Instance 7,33,3,15,1058,1146
tai100_20.txt - Instance 7,75,3,0,917,1008
tai100_20.txt - Instance 7,68,3,0,1008,1092
tai100_20.txt - Instance 7,59,2,19,1034,1119
tai100_20.txt - Instance 7,36,3,10,1067,1149
tai100_20.txt - Instance 7,71,2,10,1149,1229
tai100_20.txt - Instance 7,29,4,9,828,927
tai100_20.txt - Instance 7,9,4,16,1113,1208
tai100_20.txt - Instance 7,11,2,13,991,1085
tai100_20.txt - Instance 7,66,3,14,1376,1475
tai100_20.txt - Instance 7,46,4,16,1280,1373
tai100_20.txt - Instance 7,67,3,12,1053,1144
tai100_20.txt - Instance 7,1,3,16,1373,1468
tai100_20.txt - Instance 7,95,3,16,1468,1549
tai100_20.txt - Instance 7,23,3,14,1475,1573
tai100_20.txt - Instance 7,78,2,7,1280,1364
tai100_20.txt - Instance 7,7,5,15,1316,1397
tai100_20.txt - Instance 7,58,5,18,1210,1293
tai100_20.txt - Instance 7,15,3,18,1293,1386
tai100_20.txt - Instance 7,5,6,12,1144,1228
tai100_20.txt - Instance 7,65,4,17,1207,1301
tai100_20.txt - Instance 7,93,2,1,1124,1223
tai100_20.txt - Instance 7,27,3,11,1342,1435
tai100_20.txt - Instance 7,73,2,5,1348,1445
tai100_20.txt - Instance 7,33,4,12,1228,1326
tai100_20.txt - Instance 7,65,5,9,1301,1395
tai100_20.txt - Instance 7,53,3,18,1386,1478
tai100_20.txt - Instance 7,12,4,2,1520,1602
tai100_20.txt - Instance 7,10,3,3,1207,1298
tai100_20.txt - Instance 7,71,3,9,1395,1485
tai100_20.txt - Instance 7,37,4,3,1298,1344
tai100_20.txt - Instance 7,84,2,0,1131,1173
tai100_20.txt - Instance 7,58,6,9,1485,1511
tai100_20.txt - Instance 7,25,4,10,1229,1262
tai100_20.txt - Instance 7,24,4,1,1223,1251
tai100_20.txt - Instance 7,55,3,6,1088,1155
tai100_20.txt - Instance 7,46,5,9,1511,1533
tai100_20.txt - Instance 7,35,4,15,1397,1476
tai100_20.txt - Instance 7,76,5,0,1173,1216
tai100_20.txt - Instance 7,88,4,9,1533,1538
tai100_20.txt - Instance 7,47,2,12,1326,1342
tai100_20.txt - Instance 7,50,3,8,1348,1420
tai100_20.txt - Instance 7,27,4,12,1435,1509
tai100_20.txt - Instance 7,96,2,9,1538,1590
tai100_20.txt - Instance 7,3,4,8,1420,1480
tai100_20.txt - Instance 7,62,3,4,1520,1526
tai100_20.txt - Instance 7,84,3,18,1478,1541
tai100_20.txt - Instance 7,57,2,17,1301,1371
tai100_20.txt - Instance 7,14,4,9,1590,1663
tai100_20.txt - Instance 7,4,4,11,1435,1511
tai100_20.txt - Instance 7,22,2,17,1371,1449
tai100_20.txt - Instance 7,63,6,7,1364,1368
tai100_20.txt - Instance 7,26,2,19,1119,1121
tai100_20.txt - Instance 7,85,3,0,1227,1231
tai100_20.txt - Instance 7,54,4,10,1262,1268
tai100_20.txt - Instance 7,72,5,13,1085,1093
tai100_20.txt - Instance 7,57,3,5,1445,1457
tai100_20.txt - Instance 7,41,3,11,1511,1530
tai100_20.txt - Instance 7,11,3,8,1480,1500
tai100_20.txt - Instance 7,44,4,0,1231,1251
tai100_20.txt - Instance 7,82,4,16,1549,1574
tai100_20.txt - Instance 7,55,4,17,1449,1484
tai100_20.txt - Instance 7,60,3,11,1530,1569
tai100_20.txt - Instance 7,0,5,1,1251,1292
tai100_20.txt - Instance 7,96,3,17,1590,1631
tai100_20.txt - Instance 7,31,3,7,1368,1414
tai100_20.txt - Instance 7,67,4,5,1457,1505
tai100_20.txt - Instance 7,98,3,16,1574,1628
tai100_20.txt - Instance 7,87,3,13,1093,1155
tai100_20.txt - Instance 7,34,5,3,1344,1407
tai100_20.txt - Instance 7,92,2,13,1155,1225
tai100_20.txt - Instance 7,77,3,19,1446,1515
tai100_20.txt - Instance 7,90,5,19,1515,1580
tai100_20.txt - Instance 7,56,2,2,1602,1607
tai100_20.txt - Instance 7,51,7,9,1663,1669
tai100_20.txt - Instance 7,97,4,2,1607,1614
tai100_20.txt - Instance 7,31,4,11,1569,1577
tai100_20.txt - Instance 7,12,5,12,1602,1611
tai100_20.txt - Instance 7,23,4,18,1573,1591
tai100_20.txt - Instance 7,74,4,15,1476,1496
tai100_20.txt - Instance 7,87,4,11,1577,1600
tai100_20.txt - Instance 7,6,6,4,1526,1550
tai100_20.txt - Instance 7,21,2,19,1580,1650
tai100_20.txt - Instance 7,68,4,16,1628,1669
tai100_20.txt - Instance 7,80,3,18,1591,1648
tai100_20.txt - Instance 7,43,3,11,1600,1671
tai100_20.txt - Instance 7,86,2,6,1239,1315
tai100_20.txt - Instance 7,25,5,19,1650,1652
tai100_20.txt - Instance 7,38,4,12,1611,1680
tai100_20.txt - Instance 7,18,3,19,1652,1713
tai100_20.txt - Instance 7,79,4,17,1631,1674
tai100_20.txt - Instance 7,83,4,13,1225,1250
tai100_20.txt - Instance 7,89,4,16,1669,1720
tai100_20.txt - Instance 7,4,5,19,1713,1786
tai100_20.txt - Instance 7,5,7,11,1671,1711
tai100_20.txt - Instance 7,5,8,0,1711,1717
tai100_20.txt - Instance 7,27,5,15,1509,1580
tai100_20.txt - Instance 7,57,4,10,1457,1530
tai100_20.txt - Instance 7,45,4,2,1614,1657
tai100_20.txt - Instance 7,54,5,3,1407,1441
tai100_20.txt - Instance 7,28,2,17,1674,1685
tai100_20.txt - Instance 7,86,3,3,1441,1471
tai100_20.txt - Instance 7,8,4,19,1786,1808
tai100_20.txt - Instance 7,81,5,7,1414,1482
tai100_20.txt - Instance 7,91,4,13,1353,1385
tai100_20.txt - Instance 7,47,3,13,1385,1457
tai100_20.txt - Instance 7,22,3,16,1720,1791
tai100_20.txt - Instance 7,49,3,5,1505,1543
tai100_20.txt - Instance 7,45,5,5,1657,1707
tai100_20.txt - Instance 7,61,3,12,1680,1689
tai100_20.txt - Instance 7,98,4,5,1707,1753
tai100_20.txt - Instance 7,32,5,9,1669,1680
tai100_20.txt - Instance 7,9,5,9,1680,1710
tai100_20.txt - Instance 7,41,4,16,1791,1831
tai100_20.txt - Instance 7,52,3,16,1831,1846
tai100_20.txt - Instance 7,79,5,16,1846,1854
tai100_20.txt - Instance 7,94,3,16,1854,1867
tai100_20.txt - Instance 7,35,5,3,1476,1552
tai100_20.txt - Instance 7,74,5,19,1808,1862
tai100_20.txt - Instance 7,42,4,10,1530,1589
tai100_20.txt - Instance 7,19,2,4,1550,1600
tai100_20.txt - Instance 7,16,5,8,1500,1501
tai100_20.txt - Instance 7,11,4,11,1711,1752
tai100_20.txt - Instance 7,20,3,11,1752,1817
tai100_20.txt - Instance 7,14,5,1,1663,1720
tai100_20.txt - Instance 7,39,4,1,1720,1761
tai100_20.txt - Instance 7,64,2,1,1761,1768
tai100_20.txt - Instance 7,64,3,12,1768,1830
tai100_20.txt - Instance 7,99,4,12,1830,1881
tai100_20.txt - Instance 7,15,4,0,1717,1778
tai100_20.txt - Instance 7,26,3,15,1580,1622
tai100_20.txt - Instance 7,39,5,7,1761,1835
tai100_20.txt - Instance 7,40,3,7,1835,1895
tai100_20.txt - Instance 7,29,5,19,1862,1866
tai100_20.txt - Instance 7,95,4,7,1895,1949
tai100_20.txt - Instance 7,70,3,17,1685,1748
tai100_20.txt - Instance 7,75,4,17,1748,1771
tai100_20.txt - Instance 7,78,3,18,1648,1718
tai100_20.txt - Instance 7,9,6,6,1710,1755
tai100_20.txt - Instance 7,13,2,6,1755,1816
tai100_20.txt - Instance 7,16,6,6,1816,1829
tai100_20.txt - Instance 7,33,5,6,1829,1885
tai100_20.txt - Instance 7,30,4,13,1457,1520
tai100_20.txt - Instance 7,48,3,13,1520,1523
tai100_20.txt - Instance 7,9,7,14,1755,1801
tai100_20.txt - Instance 7,99,5,17,1881,1888
tai100_20.txt - Instance 7,10,4,15,1622,1662
tai100_20.txt - Instance 7,2,3,14,1801,1804
tai100_20.txt - Instance 7,71,4,2,1657,1729
tai100_20.txt - Instance 7,8,5,18,1808,1861
tai100_20.txt - Instance 7,9,8,8,1801,1836
tai100_20.txt - Instance 7,23,5,19,1866,1921
tai100_20.txt - Instance 7,70,4,18,1861,1886
tai100_20.txt - Instance 7,69,4,2,1729,1761
tai100_20.txt - Instance 7,49,4,4,1600,1612
tai100_20.txt - Instance 7,44,5,3,1552,1574
tai100_20.txt - Instance 7,90,6,0,1778,1812
tai100_20.txt - Instance 7,43,4,0,1812,1851
tai100_20.txt - Instance 7,4,6,2,1786,1807
tai100_20.txt - Instance 7,53,4,13,1523,1563
tai100_20.txt - Instance 7,96,4,1,1768,1801
tai100_20.txt - Instance 7,12,6,15,1662,1737
tai100_20.txt - Instance 7,87,5,18,1886,1933
tai100_20.txt - Instance 7,17,3,15,1737,1747
tai100_20.txt - Instance 7,98,5,11,1817,1870
tai100_20.txt - Instance 7,13,3,2,1816,1873
tai100_20.txt - Instance 7,59,3,2,1873,1900
tai100_20.txt - Instance 7,42,5,17,1888,1938
tai100_20.txt - Instance 7,31,5,14,1804,1809
tai100_20.txt - Instance 7,73,3,18,1933,1959
tai100_20.txt - Instance 7,77,4,0,1851,1882
tai100_20.txt - Instance 7,82,5,1,1801,1807
tai100_20.txt - Instance 7,60,4,1,1807,1821
tai100_20.txt - Instance 7,36,4,3,1574,1618
tai100_20.txt - Instance 7,66,4,2,1900,1953
tai100_20.txt - Instance 7,67,5,4,1612,1692
tai100_20.txt - Instance 7,76,6,16,1867,1947
tai100_20.txt - Instance 7,99,6,8,1888,1983
tai100_20.txt - Instance 7,25,6,4,1692,1777
tai100_20.txt - Instance 7,22,4,15,1791,1882
tai100_20.txt - Instance 7,13,4,7,1949,2038
tai100_20.txt - Instance 7,18,4,17,1938,2037
tai100_20.txt - Instance 7,63,7,3,1618,1704
tai100_20.txt - Instance 7,1,4,14,1809,1903
tai100_20.txt - Instance 7,88,5,4,1777,1876
tai100_20.txt - Instance 7,93,3,15,1882,1963
tai100_20.txt - Instance 7,11,5,12,1881,1966
tai100_20.txt - Instance 7,69,5,3,1761,1853
tai100_20.txt - Instance 7,24,5,14,1903,1994
tai100_20.txt - Instance 7,45,6,14,1994,2079
tai100_20.txt - Instance 7,61,4,18,1959,2046
tai100_20.txt - Instance 7,94,4,2,1953,2045
tai100_20.txt - Instance 7,1,5,0,1903,1989
tai100_20.txt - Instance 7,7,6,9,1710,1801
tai100_20.txt - Instance 7,37,5,7,2038,2122
tai100_20.txt - Instance 7,65,6,16,1947,2030
tai100_20.txt - Instance 7,12,7,9,1801,1888
tai100_20.txt - Instance 7,41,5,8,1983,2080
tai100_20.txt - Instance 7,17,4,13,1747,1842
tai100_20.txt - Instance 7,72,6,1,1821,1917
tai100_20.txt - Instance 7,40,4,10,1895,1983
tai100_20.txt - Instance 7,40,5,2,2045,2133
tai100_20.txt - Instance 7,12,8,18,2046,2127
tai100_20.txt - Instance 7,80,4,10,1983,2065
tai100_20.txt - Instance 7,2,4,0,1989,2077
tai100_20.txt - Instance 7,3,5,5,1753,1844
tai100_20.txt - Instance 7,81,6,1,1917,2006
tai100_20.txt - Instance 7,62,4,14,2079,2165
tai100_20.txt - Instance 7,74,6,1,2006,2093
tai100_20.txt - Instance 7,27,6,3,1853,1938
tai100_20.txt - Instance 7,46,6,4,1876,1963
